aX;aY;aZ;gX;gY;gZ
0.580;-2.460;-0.033;-60.730;301.819;91.248
0.201;-1.899;-0.407;-95.215;324.158;184.387
-0.133;-1.485;-0.837;-110.168;334.839;231.873
-0.451;-1.115;-1.431;-157.593;338.867;255.981
-0.653;-0.835;-1.994;-241.882;305.725;275.574
-0.669;-0.652;-2.459;-341.919;230.774;292.236
-0.656;-0.486;-2.359;-444.458;128.967;294.556
-0.646;-0.328;-1.664;-504.150;26.001;275.269
-0.692;-0.114;-0.921;-443.848;-15.259;239.624
-0.755;-0.002;-0.558;-248.413;21.362;169.800
-0.661;-0.027;-0.462;25.818;73.364;87.830
-0.509;-0.140;-0.377;282.593;111.694;62.439
-0.609;0.455;-0.233;436.279;143.311;122.192
-0.782;0.673;0.014;480.042;151.917;106.018
-0.768;0.755;0.128;441.650;159.668;70.679
-0.865;0.586;0.240;330.383;147.705;86.060
-1.041;0.555;0.144;183.655;143.982;140.930
-1.337;0.776;0.078;61.462;152.283;196.411
-1.834;1.189;0.017;20.386;178.406;213.562
-1.386;1.352;-0.391;65.002;242.981;170.288
-0.218;0.738;-1.666;127.869;311.646;84.656
-1.786;0.170;-1.886;124.329;151.367;28.564
-1.972;0.894;-1.309;-138.184;0.366;43.152
-1.799;0.977;-1.434;-325.012;-25.146;47.180
-1.892;0.830;-2.046;-296.631;-33.691;14.343
-1.841;0.459;-2.488;-193.604;-73.914;2.747
-1.808;0.366;-2.982;-158.752;-139.465;-7.324
-1.893;0.571;-3.062;-207.581;-203.552;-12.573
-2.034;0.711;-2.781;-239.319;-258.484;-33.325
-2.215;0.833;-2.272;-187.744;-296.692;-50.659
-2.429;0.856;-1.905;-76.660;-321.167;-64.819
-2.478;0.735;-1.688;17.578;-338.318;-83.374
-2.424;0.595;-1.509;53.406;-353.943;-102.051
-2.394;0.602;-1.277;36.926;-373.596;-105.957
-2.420;0.711;-1.003;7.996;-388.367;-93.567
-2.338;0.780;-0.817;4.211;-382.874;-83.496
-2.173;0.644;-0.795;26.367;-359.375;-93.384
-2.011;0.357;-0.861;67.566;-331.970;-113.831
-1.830;0.054;-0.926;108.643;-311.523;-132.751
-1.633;-0.299;-0.985;125.122;-301.575;-147.583
-1.448;-0.652;-0.892;142.639;-312.622;-153.320
-1.339;-0.951;-0.542;157.288;-341.370;-146.057
-1.200;-1.134;0.020;155.273;-365.112;-133.057
-0.974;-1.259;0.604;148.254;-367.004;-125.427
-0.761;-1.565;1.182;159.973;-350.891;-120.789
-0.672;-1.828;1.907;182.251;-331.543;-115.906
-0.522;-2.125;2.784;172.485;-326.538;-106.018
-0.408;-2.119;3.665;113.770;-342.773;-69.702
-0.379;-2.180;4.000;30.823;-340.576;-31.067
-0.145;-2.384;4.000;-22.461;-277.405;-11.047
-0.186;-2.781;4.000;11.536;-168.091;-23.193
-0.241;-3.426;4.000;110.535;-44.678;-44.922
-0.203;-3.989;4.000;211.670;42.114;-54.626
0.005;-4.000;4.000;259.094;65.430;-41.138
0.207;-3.439;4.000;283.081;72.815;-3.113
0.061;-2.417;4.000;344.238;106.628;17.334
-0.185;-1.723;4.000;410.095;167.603;0.183
-0.498;-1.666;4.000;419.006;207.092;-27.771
-0.530;-2.008;3.825;338.989;189.331;-49.438
-0.265;-2.184;3.511;183.044;135.071;-41.931
-0.313;-1.875;3.866;34.119;68.420;10.437
-0.430;-1.472;4.000;-27.771;31.189;36.682
-0.307;-1.326;4.000;-45.166;54.016;61.768
-0.413;-1.182;4.000;-30.334;62.622;86.853
-0.463;-1.149;4.000;-32.715;56.274;97.656
-0.447;-1.157;4.000;-60.364;53.589;116.699
-0.440;-1.084;4.000;-96.313;56.946;141.052
-0.423;-0.933;4.000;-138.794;59.326;155.457
-0.318;-0.828;4.000;-186.768;58.228;147.461
-0.057;-0.961;4.000;-224.548;66.772;120.239
0.144;-1.210;4.000;-231.567;90.759;83.557
0.326;-1.650;3.838;-200.989;141.479;44.189
0.499;-2.241;3.265;-142.029;203.735;14.954
0.585;-2.700;2.517;-84.900;253.174;8.362
0.610;-2.903;1.769;-55.969;283.569;27.405
0.604;-2.939;1.015;-57.373;295.532;58.472
0.580;-2.789;0.397;-88.013;290.344;92.773
0.449;-2.244;-0.231;-201.599;265.137;152.100
0.327;-1.922;-0.378;-231.262;254.150;170.410
0.198;-1.627;-0.443;-249.390;246.704;166.565
0.067;-1.412;-0.598;-263.123;244.324;148.865
-0.040;-1.236;-0.872;-270.691;244.385;136.658
-0.115;-1.089;-1.166;-268.494;238.342;139.343
-0.192;-0.963;-1.388;-253.662;217.407;152.283
-0.245;-0.795;-1.498;-223.145;184.387;162.720
-0.287;-0.649;-1.542;-161.499;144.897;164.001
-0.319;-0.569;-1.495;-84.290;107.971;154.968
-0.350;-0.497;-1.393;-20.142;81.787;144.775
-0.380;-0.416;-1.234;11.414;67.871;139.648
-0.422;-0.312;-1.102;23.499;66.467;141.357
-0.586;-0.158;-1.078;39.368;68.604;151.489
-1.111;0.104;-1.081;60.425;60.669;167.358
-1.549;0.570;-1.153;63.293;94.055;183.838
-2.132;1.082;-1.284;40.405;130.859;167.664
-2.660;1.274;-1.835;-1.038;149.658;101.440
-2.985;1.178;-2.699;-76.599;160.156;18.738
-2.843;0.685;-3.921;-127.625;150.146;-53.162
-2.598;0.092;-4.000;-115.479;89.294;-96.375
-2.356;-0.211;-4.000;-54.688;-18.494;-92.651
-2.306;-0.290;-4.000;8.301;-148.071;-62.073
-2.578;-0.139;-4.000;37.903;-260.437;-36.194
-3.008;0.434;-2.839;79.834;-316.772;-18.372
-3.303;1.237;-1.786;162.292;-314.331;-26.978
-3.354;1.618;-1.195;283.875;-285.950;-84.900
-3.156;1.243;-1.132;414.734;-255.859;-172.302
-2.850;0.584;-1.373;468.018;-234.192;-244.263
-2.617;0.090;-1.460;430.542;-232.971;-280.579
-2.464;-0.313;-1.274;379.150;-256.165;-293.396
-2.295;-0.670;-0.954;336.792;-283.569;-293.945
-2.072;-0.957;-0.641;297.729;-302.795;-290.283
-1.851;-1.292;-0.289;264.771;-317.810;-285.583
-1.545;-1.701;0.257;229.370;-323.486;-275.696
-1.159;-2.067;0.956;185.547;-306.946;-256.775
-0.865;-2.437;1.665;150.391;-271.423;-237.122
-0.569;-2.884;2.180;134.766;-237.183;-221.191
-0.376;-3.367;2.790;100.220;-225.464;-200.500
-0.172;-3.822;3.363;37.964;-222.046;-165.771
0.198;-4.000;3.767;-12.817;-191.284;-133.667
0.549;-4.000;3.992;-8.728;-130.676;-116.882
0.704;-4.000;3.991;82.275;-50.842;-102.783
0.722;-4.000;3.832;224.304;30.090;-70.984
0.633;-4.000;3.712;354.980;90.942;-38.330
0.580;-4.000;3.664;431.396;125.488;-19.165
0.566;-3.862;3.582;443.359;141.907;-6.714
0.513;-3.641;3.339;404.419;148.682;0.854
0.862;-3.463;2.935;336.060;141.479;15.930
0.186;-3.497;2.572;224.792;115.479;32.776
0.275;-3.086;2.693;21.667;114.868;72.266
0.279;-2.741;3.263;-97.229;55.908;83.313
0.194;-2.522;3.564;-126.404;33.875;88.135
0.014;-2.292;3.437;-146.790;47.852;100.830
-0.214;-1.986;3.290;-153.381;54.382;111.633
-0.253;-1.713;3.346;-163.879;41.138;120.422
-0.220;-1.451;3.436;-182.434;26.245;130.798
-0.233;-1.342;3.369;-183.533;19.653;137.329
-0.103;-1.384;3.278;-178.406;15.198;136.658
0.028;-1.435;3.277;-191.406;15.442;131.226
0.187;-1.517;3.237;-199.463;27.954;126.343
0.347;-1.694;2.997;-191.284;52.429;119.568
0.498;-1.823;2.692;-184.875;75.867;109.985
0.612;-1.912;2.312;-179.565;89.661;96.191
0.744;-2.004;1.959;-181.763;96.558;81.970
0.897;-2.105;1.659;-188.843;104.919;68.726
1.032;-2.236;1.380;-188.721;117.859;56.396
1.155;-2.370;1.156;-186.951;136.658;48.218
1.193;-2.440;0.924;-184.570;164.856;46.997
1.094;-2.424;0.581;-182.312;197.937;62.561
0.862;-2.309;0.238;-190.735;222.046;93.933
0.679;-2.180;-0.029;-212.830;233.643;123.291
0.566;-2.061;-0.208;-237.427;238.464;132.324
0.441;-1.881;-0.432;-240.967;241.699;128.845
0.285;-1.526;-0.834;-221.863;242.737;149.109
0.094;-1.202;-1.281;-212.158;233.948;183.167
-0.068;-0.879;-1.553;-230.896;200.623;210.876
-0.210;-0.549;-1.568;-253.601;142.822;222.717
-0.299;-0.275;-1.392;-256.165;83.496;219.788
-0.304;-0.147;-1.161;-236.145;39.185;211.182
-0.339;-0.132;-0.925;-193.604;4.028;187.073
-0.360;-0.127;-0.677;-138.611;-20.630;160.339
-0.486;-0.081;-0.409;-93.445;-22.766;139.648
-0.502;0.067;-0.290;-66.345;21.973;131.714
-0.562;0.118;-0.401;-33.813;77.026;129.639
-0.750;0.183;-0.666;-0.793;106.262;133.789
-1.024;0.221;-0.974;0.916;109.619;143.616
-1.339;0.291;-1.245;-31.860;93.445;154.785
-1.698;0.481;-1.523;-80.383;69.763;158.203
-2.159;0.764;-1.814;-128.174;46.143;132.629
-2.562;0.810;-2.242;-147.644;34.607;50.232
-2.709;0.379;-3.071;-120.667;39.856;-72.998
-2.594;-0.216;-3.968;-58.228;21.973;-160.522
-2.355;-0.687;-4.000;-6.775;-46.753;-188.599
-2.030;-1.139;-4.000;20.874;-129.883;-172.119
-1.973;-1.384;-4.000;19.348;-210.815;-125.488
-2.106;-1.401;-3.497;4.578;-268.921;-64.392
-2.347;-1.024;-2.908;2.991;-306.946;0.977
-2.679;-0.314;-2.362;20.264;-338.074;57.434
-2.868;0.473;-1.866;31.189;-349.426;76.416
-2.820;0.925;-1.544;36.255;-351.807;54.260
-2.552;0.809;-1.360;46.143;-360.657;8.484
-2.242;0.298;-1.203;72.876;-373.230;-34.302
-1.991;-0.235;-1.034;103.027;-383.789;-57.068
-1.733;-0.638;-0.855;129.211;-383.484;-54.382
-1.492;-0.875;-0.512;156.250;-381.958;-40.466
-1.251;-0.980;-0.021;192.688;-379.700;-26.001
-0.991;-1.050;0.558;243.652;-363.708;-18.250
-0.685;-1.197;1.117;303.406;-332.581;-22.949
-0.447;-1.334;1.828;364.502;-286.743;-33.752
-0.323;-1.640;2.506;416.443;-230.530;-41.748
-0.266;-1.809;3.203;410.522;-185.669;-37.354
-0.459;-1.723;3.539;325.989;-171.326;-23.315
-0.281;-1.906;3.990;160.522;-189.270;-20.691
-0.061;-2.169;4.000;-10.742;-214.539;-26.367
0.047;-2.599;4.000;-76.538;-196.472;-8.118
0.151;-2.751;4.000;-27.344;-127.197;18.616
0.169;-2.421;4.000;138.916;-11.780;14.771
0.206;-2.056;4.000;380.493;134.399;-26.978
0.060;-2.408;4.000;528.015;274.292;-103.333
0.195;-3.415;4.000;342.896;225.159;-84.900
0.095;-3.801;4.000;57.983;133.606;2.319
0.087;-2.547;4.000;-175.415;96.497;126.343
-0.282;-1.475;4.000;-216.919;83.069;201.050
-0.792;-0.470;4.000;-144.897;125.244;199.402
-1.346;0.105;4.000;-60.303;171.570;162.170
-1.576;0.229;4.000;-17.700;190.125;122.314
-1.331;0.202;4.000;-54.749;172.058;96.558
-1.065;0.276;4.000;-95.276;140.869;90.332
-0.989;0.431;3.828;-106.812;125.183;88.623
-0.823;0.438;3.405;-117.188;134.644;67.261
-0.446;0.177;3.002;-124.512;149.719;26.733
-0.247;-0.124;2.567;-113.892;156.982;-5.249
-0.007;-0.362;2.079;-90.698;165.588;-26.184
0.411;-0.702;1.634;-66.467;163.818;-47.424
0.614;-0.958;1.276;-61.035;157.104;-49.561
0.922;-1.145;1.041;-78.552;156.372;-44.739
1.046;-1.202;0.877;-106.079;150.391;-39.307
1.032;-1.218;0.658;-131.042;147.766;-21.667
1.001;-1.353;0.430;-142.822;146.301;-0.122
1.083;-1.586;0.336;-136.841;145.996;3.174
1.116;-1.700;0.167;-111.450;148.560;-1.709
1.053;-1.642;-0.114;-82.825;148.560;4.822
0.971;-1.505;-0.327;-81.970;140.015;23.926
0.814;-1.309;-0.393;-101.868;124.634;44.617
0.647;-1.141;-0.331;-118.958;115.295;64.697
0.475;-1.023;-0.238;-128.235;114.929;83.435
0.267;-0.889;-0.137;-134.033;121.704;99.976
0.084;-0.755;-0.107;-126.343;142.883;102.722
-0.052;-0.679;-0.275;-101.379;164.246;90.149
-0.186;-0.603;-0.448;-87.463;166.931;68.054
-0.253;-0.585;-0.529;-102.356;147.766;40.222
-0.323;-0.556;-0.477;-131.104;122.620;19.043
-0.470;-0.540;-0.367;-148.315;88.684;35.217
-0.453;-0.539;-0.468;-154.846;108.032;77.454
-0.518;-0.563;-0.599;-129.883;153.687;117.737
-0.649;-0.600;-0.789;-96.924;145.081;129.028
-0.773;-0.572;-0.914;-84.412;129.272;135.620
-0.989;-0.548;-1.061;-92.590;106.018;131.409
-1.267;-0.546;-1.248;-103.638;98.572;94.238
-1.406;-0.532;-1.560;-87.036;113.708;49.438
-1.414;-0.588;-2.019;-49.805;124.084;29.907
-1.402;-0.634;-2.574;-21.973;131.165;44.556
-1.447;-0.531;-3.181;10.681;122.925;79.407
-1.432;-0.347;-3.462;68.176;82.092;67.993
-1.443;-0.294;-3.444;131.531;19.714;44.617
-1.535;-0.240;-3.301;163.147;-41.687;41.809
-1.762;0.000;-2.850;149.597;-121.033;58.960
-1.953;0.222;-2.184;79.773;-208.557;78.003
-2.049;0.366;-1.599;0.549;-276.184;91.614
-2.035;0.477;-1.146;-49.744;-308.044;90.881
-2.026;0.436;-0.950;-41.565;-297.119;63.232
-1.846;0.445;-0.891;50.415;-203.674;47.974
-1.837;0.289;-1.175;174.683;-183.899;40.710
-1.800;0.199;-1.384;232.605;-177.551;33.020
-1.711;0.212;-1.335;225.525;-185.852;23.865
-1.549;0.237;-1.354;224.854;-204.041;11.230
-1.489;0.315;-1.342;251.648;-224.243;-2.136
-1.441;0.428;-1.176;284.363;-252.808;-19.409
-1.262;0.377;-0.865;305.298;-275.208;-47.913
-1.011;0.205;-0.527;349.304;-278.931;-84.473
-0.786;-0.080;-0.223;408.081;-265.381;-124.695
-0.636;-0.470;0.047;449.219;-237.488;-164.734
-0.493;-0.821;0.416;482.849;-193.604;-207.092
-0.466;-1.464;0.920;501.709;-158.142;-244.568
-0.140;-2.524;1.659;485.718;-132.202;-265.930
0.176;-3.332;2.637;392.334;-131.592;-258.850
0.202;-3.502;3.445;264.954;-131.958;-222.839
0.331;-3.264;3.977;142.395;-101.990;-172.668
0.302;-2.618;4.000;41.748;-51.453;-140.320
0.018;-2.096;3.965;-14.160;3.052;-127.563
-0.210;-2.134;3.721;-6.409;37.903;-137.390
-0.244;-2.654;3.565;27.954;64.453;-157.043
-0.147;-3.295;3.613;90.637;87.036;-179.993
0.049;-3.729;3.569;167.114;117.981;-185.974
0.161;-3.817;3.391;215.027;150.818;-165.222
0.307;-3.897;3.212;228.027;166.016;-137.878
0.395;-4.000;3.219;223.022;179.565;-127.747
0.308;-3.920;3.215;217.346;178.467;-112.671
0.448;-3.258;3.464;148.865;144.714;-55.176
0.404;-2.881;3.041;47.424;175.232;-17.761
0.310;-2.626;3.184;43.701;144.653;1.221
0.345;-2.299;3.289;33.081;125.854;37.659
0.317;-2.061;3.294;28.320;128.967;52.734
0.176;-1.800;3.274;34.363;118.591;64.697
0.059;-1.660;3.228;-0.305;101.868;88.623
0.121;-1.753;3.260;-52.002;80.750;110.352
0.185;-1.817;3.423;-99.792;60.486;130.066
0.231;-1.815;3.481;-126.831;58.899;146.912
0.252;-1.896;3.361;-123.657;77.454;152.344
0.362;-2.082;3.119;-109.619;103.577;150.940
0.472;-2.241;2.836;-106.201;130.432;152.344
0.565;-2.365;2.437;-101.990;149.414;163.025
0.621;-2.346;1.969;-103.149;166.016;176.392
0.636;-2.179;1.489;-113.464;175.354;186.279
0.699;-1.995;0.946;-126.160;174.072;189.880
0.748;-1.831;0.459;-154.907;159.485;188.477
0.893;-1.660;0.187;-202.454;132.935;179.932
0.970;-1.433;0.077;-256.592;110.962;166.626
0.936;-1.145;-0.016;-309.509;101.501;158.691
0.799;-0.887;-0.111;-350.220;92.590;165.771
0.746;-0.807;-0.168;-380.615;78.979;164.124
0.805;-0.923;-0.174;-406.677;65.979;140.076
0.824;-0.996;-0.204;-422.974;53.772;118.958
0.760;-0.937;-0.296;-421.692;45.044;112.122
0.716;-0.793;-0.331;-412.292;40.649;111.450
0.452;-0.553;-0.257;-394.958;46.021;110.474
0.390;-0.411;-0.265;-359.436;59.509;102.112
0.082;-0.233;-0.419;-301.941;73.608;82.153
-0.124;-0.125;-0.826;-236.572;81.299;70.618
-0.286;-0.152;-1.172;-193.787;73.792;58.777
-0.299;-0.271;-1.122;-180.237;52.246;53.406
-0.409;-0.460;-1.028;-156.738;31.006;41.260
-0.536;-0.679;-1.074;-92.896;20.264;37.964
-0.838;-0.780;-1.148;-7.996;-8.301;49.438
-1.649;-0.585;-1.086;57.861;-4.639;73.975
-2.087;0.093;-1.633;116.821;145.325;114.197
-2.701;0.275;-2.483;124.390;155.579;69.580
-1.867;-1.717;-4.000;-45.349;144.714;-154.358
-0.776;-3.086;-4.000;-92.468;15.564;-192.688
-0.743;-3.365;-4.000;-56.641;-158.142;-92.224
-1.164;-2.462;-3.917;-24.231;-198.425;40.588
-1.687;-1.311;-3.010;8.850;-216.797;131.287
-2.226;-0.286;-2.219;59.082;-234.497;167.542
-2.423;0.233;-1.891;143.372;-239.197;147.949
-2.262;0.143;-1.860;237.488;-234.131;86.365
-1.994;-0.088;-1.614;283.264;-246.643;35.583
-1.915;-0.097;-1.277;243.225;-292.358;14.404
-1.797;0.034;-0.855;142.212;-344.666;18.311
-1.601;0.026;-0.455;65.247;-377.563;26.978
-1.457;0.029;-0.156;63.049;-391.052;43.457
-1.303;0.031;-0.051;117.065;-377.136;46.814
-1.055;-0.055;0.023;186.646;-361.694;35.889
-0.959;-0.076;0.104;239.624;-357.788;25.818
-0.892;-0.052;0.250;270.935;-354.675;12.817
-0.786;-0.115;0.507;294.128;-347.229;-8.911
-0.692;-0.183;0.877;296.875;-334.534;-31.677
-0.617;-0.276;1.275;288.330;-311.218;-46.021
-0.557;-0.385;1.698;279.663;-277.832;-49.805
-0.467;-0.523;2.128;264.465;-238.892;-52.795
-0.739;-0.573;2.480;250.916;-191.711;-58.533
-1.265;-0.963;2.422;257.202;-126.648;-70.557
-1.514;-1.754;2.253;247.986;-71.167;-90.942
-1.669;-2.559;2.369;199.585;-65.186;-103.088
-1.725;-3.105;3.059;140.198;-95.337;-89.417
-1.588;-3.569;3.946;129.456;-108.154;-59.814
-1.312;-3.794;4.000;196.350;-80.322;-28.198
-1.083;-3.561;4.000;305.054;-15.991;-7.202
-1.015;-2.991;4.000;404.846;65.247;-2.747
-1.177;-2.472;4.000;439.209;136.475;-8.545
-1.251;-2.412;4.000;391.174;166.809;-19.592
-1.162;-2.703;4.000;278.870;145.691;-19.592
-0.967;-2.923;4.000;145.813;100.342;7.812
-0.758;-2.778;4.000;43.823;71.167;42.542
-0.779;-2.403;4.000;9.888;91.736;57.373
-0.899;-1.817;4.000;-0.793;137.146;56.946
-1.092;-1.342;4.000;-14.343;164.001;64.880
-1.056;-0.950;4.000;-33.691;173.523;102.417
-0.899;-0.782;4.000;-64.758;160.767;125.977
-0.803;-0.737;4.000;-102.295;139.099;125.732
-0.755;-0.744;3.858;-140.991;141.541;108.154
-0.596;-0.933;3.452;-177.307;166.138;72.571
-0.444;-1.199;3.018;-187.256;181.824;49.072
-0.361;-1.467;2.472;-180.847;191.895;51.025
-0.234;-1.664;1.871;-181.702;195.740;65.063
-0.098;-1.800;1.385;-189.880;185.059;74.341
0.084;-2.001;0.991;-180.298;163.940;75.684
0.307;-2.232;0.665;-166.260;138.611;78.918
0.525;-2.317;0.516;-163.513;115.845;87.341
0.594;-2.183;0.383;-158.936;104.187;86.548
0.548;-1.953;0.191;-134.766;103.516;82.275
0.490;-1.788;-0.011;-97.656;102.966;72.693
0.500;-1.753;-0.226;-56.519;96.130;53.650
0.492;-1.692;-0.326;-38.940;89.966;35.156
0.473;-1.588;-0.301;-71.960;93.262;27.344
0.375;-1.401;-0.252;-135.559;103.088;37.415
0.207;-1.165;-0.222;-196.655;120.239;55.786
0.051;-0.907;-0.175;-241.943;145.264;68.420
-0.102;-0.711;-0.261;-267.517;174.194;71.472
-0.236;-0.572;-0.415;-286.499;192.749;64.026
-0.296;-0.461;-0.639;-309.265;199.341;47.485
-0.368;-0.370;-0.834;-326.660;174.561;32.654
-0.334;-0.339;-0.861;-321.716;114.502;36.926
-0.578;-0.438;-0.821;-302.307;50.354;71.350
-0.489;-0.460;-0.818;-263.550;117.981;140.076
-0.517;-0.424;-0.718;-199.219;183.411;193.054
-0.640;-0.451;-0.634;-115.540;170.471;193.359
-0.751;-0.394;-0.523;-39.490;174.316;183.716
-0.967;-0.282;-0.509;26.855;199.707;175.476
-1.456;0.213;-0.629;66.772;262.329;124.268
-1.883;1.038;-0.779;76.233;365.540;37.720
-1.842;1.334;-1.177;110.596;366.394;6.104
-1.764;1.040;-1.986;175.415;337.280;-11.475
-1.520;0.846;-2.634;217.468;267.761;-6.714
-1.257;0.431;-2.812;176.331;146.301;28.320
-1.099;0.282;-2.656;60.974;25.269;37.109
-1.005;0.318;-2.266;-54.565;-69.336;61.951
-1.052;0.509;-1.896;-120.544;-121.826;78.186
-1.055;0.639;-1.615;-108.398;-144.653;60.852
-1.005;0.666;-1.408;-47.668;-153.442;30.151
-0.931;0.559;-1.358;27.161;-161.438;10.803
-0.918;0.458;-1.326;89.050;-179.016;-0.366
-0.932;0.413;-1.335;133.850;-209.473;-3.052
-0.988;0.271;-1.376;167.603;-195.557;-25.635
-0.954;0.284;-1.425;210.449;-161.377;-30.396
-0.956;0.221;-1.363;243.347;-195.068;-39.612
-0.908;0.175;-1.184;244.080;-228.882;-47.363
-0.817;0.083;-1.001;225.403;-254.211;-60.425
-0.743;-0.024;-0.893;223.572;-265.320;-73.792
-0.672;-0.174;-0.856;246.094;-265.015;-82.581
-0.609;-0.313;-0.830;268.860;-262.329;-87.158
-0.544;-0.398;-0.785;289.795;-258.118;-90.881
-0.570;-0.491;-0.724;317.688;-255.310;-96.802
-0.573;-0.616;-0.607;346.924;-250.610;-107.300
-0.574;-0.911;-0.472;389.893;-243.896;-126.709
-0.538;-1.270;-0.198;430.786;-233.582;-146.301
-0.517;-1.594;0.135;438.782;-213.562;-156.494
0.007;-2.594;0.909;409.485;-178.833;-154.602
-0.714;-2.227;1.542;330.872;-129.517;-127.808
-0.975;-2.284;0.551;432.556;-95.703;-200.073
-0.768;-3.215;0.889;447.571;-44.617;-179.749
-1.099;-3.382;0.729;344.971;-63.416;-200.989
-1.009;-4.000;1.198;224.487;-81.116;-214.539
-0.940;-4.000;1.744;90.454;-138.367;-208.496
-0.715;-4.000;2.637;-16.418;-195.618;-166.138
-0.511;-4.000;3.887;-69.824;-226.746;-94.482
-0.338;-4.000;4.000;-88.867;-197.876;-24.292
-0.169;-4.000;4.000;-58.167;-97.046;28.076
-0.182;-3.807;4.000;54.199;55.847;27.283
-0.732;-3.910;3.928;191.101;137.207;-10.315
-0.382;-2.841;3.635;156.250;88.623;59.631
-0.656;-2.026;3.872;17.395;46.814;96.985
-0.597;-1.555;4.000;-50.171;21.545;119.507
-0.662;-1.532;4.000;-99.609;21.729;94.604
-0.541;-1.529;4.000;-118.103;43.640;73.730
-0.653;-1.211;4.000;-111.450;71.960;79.285
-0.790;-0.791;3.828;-109.131;89.783;86.731
-0.652;-1.064;3.321;-145.874;102.051;42.725
-0.460;-1.365;3.096;-179.932;109.009;27.100
-0.290;-1.672;2.932;-217.102;114.136;20.569
-0.143;-1.910;2.754;-249.573;123.169;20.508
-0.026;-2.014;2.552;-274.475;134.521;24.170
0.057;-2.080;2.312;-286.987;145.935;26.367
0.112;-2.057;2.150;-291.748;153.687;27.649
0.159;-1.967;2.088;-292.297;163.513;25.269
0.215;-1.913;2.005;-285.522;183.044;9.827
0.245;-1.930;1.852;-282.776;209.045;-12.085
0.211;-2.004;1.634;-287.720;235.596;-28.076
0.091;-2.081;1.305;-294.983;259.949;-27.832
0.020;-2.121;0.901;-313.843;281.250;-12.207
0.024;-2.211;0.530;-327.576;291.809;2.319
0.022;-2.242;0.241;-334.167;291.016;19.104
-0.057;-2.042;0.041;-343.079;288.696;44.128
-0.165;-1.758;-0.206;-347.900;288.330;66.162
-0.285;-1.425;-0.398;-348.328;282.471;80.566
-0.367;-1.135;-0.497;-348.206;269.104;88.989
-0.476;-0.848;-0.576;-336.243;250.549;88.318
-0.546;-0.577;-0.732;-314.087;221.313;63.843
-0.530;-0.438;-0.866;-295.105;183.167;21.790
-0.435;-0.419;-1.002;-275.757;139.099;-5.127
-0.438;-0.438;-1.065;-236.877;101.135;6.104
-0.421;-0.425;-1.171;-192.261;113.525;44.922
