aX;aY;aZ;gX;gY;gZ
-1.802;-0.738;0.130;-168.457;-289.490;-31.128
-1.772;-0.636;0.268;-253.723;-316.833;-20.325
-1.753;-0.741;0.346;-239.502;-336.182;-28.320
-1.659;-1.088;0.349;-153.320;-340.881;-57.495
-1.388;-1.692;0.275;-51.941;-328.491;-96.619
-1.018;-2.169;0.223;17.517;-316.833;-126.526
-0.710;-2.695;-0.017;69.763;-300.293;-126.770
-0.532;-3.241;-0.266;93.994;-281.738;-90.637
-0.353;-3.656;-0.328;69.153;-279.053;-35.034
-0.194;-3.695;-0.168;20.020;-286.682;26.672
-0.073;-3.703;-0.022;17.212;-296.143;72.876
0.349;-3.934;0.227;73.792;-302.917;95.703
0.831;-4.000;0.699;156.738;-302.673;104.553
1.109;-4.000;1.015;242.004;-281.494;147.888
1.254;-3.847;1.274;293.701;-260.010;211.731
1.328;-3.281;1.661;309.143;-257.263;260.376
1.369;-2.871;2.198;272.583;-264.709;293.945
1.286;-2.514;2.856;205.933;-267.761;332.214
1.185;-1.677;3.610;141.052;-259.888;388.306
1.167;-0.279;4.000;102.112;-239.624;437.622
1.267;1.241;4.000;94.849;-201.233;456.177
1.347;2.146;4.000;114.014;-150.085;438.782
1.292;2.306;4.000;104.858;-94.543;399.963
0.904;2.556;4.000;50.598;-21.790;394.836
0.257;2.785;4.000;35.156;60.120;417.480
-0.296;2.777;4.000;75.806;130.554;412.781
-0.876;2.780;4.000;87.280;174.866;404.419
-1.407;2.740;4.000;59.875;208.740;403.748
-1.755;2.627;3.438;25.818;234.680;397.827
-1.935;2.476;2.806;-3.235;244.019;380.371
-1.997;2.326;2.210;-38.086;244.141;364.563
-1.975;2.351;1.800;-91.003;238.708;358.887
-1.891;2.393;1.444;-142.578;228.455;348.511
-1.792;2.542;1.087;-194.702;214.050;330.017
-1.686;2.726;0.800;-248.901;193.298;301.941
-1.547;2.797;0.654;-298.828;162.659;256.653
-1.420;2.853;0.615;-340.088;127.380;195.740
-1.222;2.839;0.672;-357.544;93.445;127.502
-1.091;2.715;0.853;-361.389;72.205;65.735
-1.076;2.597;1.092;-368.408;63.843;17.517
-1.209;2.472;1.228;-367.187;66.528;-25.940
-1.362;2.323;1.266;-359.253;72.021;-65.002
-1.492;2.143;1.272;-360.901;74.219;-99.670
-1.592;1.954;1.340;-359.863;70.557;-130.676
-1.679;1.781;1.453;-344.788;55.969;-156.189
-1.812;1.641;1.501;-316.528;38.208;-175.781
-1.929;1.533;1.521;-295.288;17.883;-191.223
-1.947;1.354;1.621;-271.484;-7.812;-210.937
-1.954;1.209;1.697;-235.291;-28.381;-234.802
-2.002;1.048;1.608;-188.416;-33.936;-257.141
-2.105;0.893;1.451;-147.461;-33.508;-276.367
-2.224;0.755;1.208;-110.229;-30.884;-292.542
-2.317;0.580;0.990;-75.195;-30.334;-311.951
-2.284;0.209;0.787;-51.514;-35.950;-333.679
-2.214;-0.144;0.469;-46.326;-42.053;-338.135
-2.122;-0.339;0.061;-55.115;-52.612;-317.993
-2.112;-0.308;-0.260;-75.745;-71.960;-282.959
-2.103;-0.244;-0.463;-93.445;-103.699;-250.000
-2.086;-0.201;-0.500;-105.835;-140.808;-223.328
-2.045;-0.224;-0.372;-122.375;-173.584;-198.181
-2.020;-0.304;-0.265;-140.747;-196.838;-172.241
-2.031;-0.372;-0.186;-158.264;-214.111;-149.170
-2.045;-0.466;-0.092;-170.288;-231.567;-131.531
-1.981;-0.743;0.081;-174.377;-249.329;-122.009
-1.870;-1.160;0.173;-171.448;-261.963;-114.258
-1.731;-1.608;0.107;-165.955;-267.578;-97.961
-1.579;-1.954;-0.033;-156.860;-276.123;-71.533
-1.466;-2.252;-0.161;-151.917;-291.138;-41.870
-1.257;-2.542;-0.095;-152.161;-309.204;-16.174
-1.096;-2.641;0.006;-142.029;-322.205;10.864
-0.993;-2.871;-0.041;-93.567;-324.890;32.410
-0.838;-3.138;-0.072;-22.705;-322.754;50.598
-0.649;-3.247;-0.022;49.194;-321.472;68.848
-0.374;-3.358;0.202;115.845;-322.876;82.642
0.005;-3.546;0.686;154.236;-319.641;97.717
0.411;-3.558;1.276;166.748;-303.650;124.756
0.821;-3.540;1.836;188.477;-279.236;156.921
1.161;-3.252;2.403;219.910;-248.474;191.711
1.375;-2.601;2.887;250.061;-215.454;223.450
1.591;-1.784;3.295;261.108;-183.472;240.112
1.934;-1.116;3.860;267.334;-159.058;238.220
2.307;-0.596;4.000;274.841;-136.841;228.577
2.569;-0.036;4.000;276.794;-99.426;230.713
2.670;0.425;4.000;280.945;-49.500;236.328
2.616;0.694;4.000;296.997;-0.916;248.108
2.383;0.742;4.000;305.542;37.720;269.592
2.016;1.002;4.000;295.410;64.087;307.251
1.635;1.286;4.000;293.335;86.182;353.943
0.979;1.249;4.000;268.433;104.858;388.672
-0.051;1.191;3.647;80.627;117.493;418.823
-0.500;1.181;3.362;11.780;122.253;444.702
-0.857;1.327;3.149;-55.542;131.104;461.853
-1.133;1.496;2.833;-102.478;143.372;462.280
-1.387;1.672;2.542;-135.254;152.771;453.918
-1.563;1.825;2.224;-154.419;157.532;427.185
-1.644;2.019;2.002;-159.912;154.297;396.790
-1.674;2.250;1.857;-164.795;150.818;368.774
-1.641;2.557;1.795;-180.237;148.682;341.675
-1.564;2.877;1.734;-193.848;146.301;307.007
-1.455;3.081;1.674;-195.496;145.203;256.531
-1.314;3.062;1.661;-194.275;146.179;188.782
-1.173;2.852;1.574;-185.242;153.748;111.389
-1.052;2.544;1.372;-161.194;165.100;45.898
-1.052;2.413;1.153;-145.386;165.039;11.963
-1.113;2.362;1.056;-150.208;147.888;-2.441
-1.198;2.311;1.139;-176.453;122.742;-12.207
-1.297;2.205;1.307;-213.318;99.487;-24.231
-1.409;2.127;1.488;-247.314;83.557;-42.480
-1.564;2.065;1.567;-261.475;75.317;-74.768
-1.711;1.880;1.600;-260.071;68.298;-117.554
-1.821;1.640;1.628;-259.277;60.303;-159.485
-1.935;1.325;1.548;-245.178;55.847;-197.571
-2.068;1.027;1.426;-233.582;55.725;-225.525
-2.250;0.810;1.206;-228.577;51.025;-245.239
-2.370;0.476;0.894;-200.073;31.128;-264.465
-2.375;0.167;0.718;-177.490;-2.319;-275.879
-2.360;-0.021;0.739;-187.988;-39.124;-273.743
-2.320;-0.152;0.817;-198.181;-69.153;-266.541
-2.263;-0.340;0.850;-175.842;-89.478;-266.174
-2.200;-0.565;0.851;-139.893;-94.177;-265.442
-2.140;-0.603;0.890;-127.747;-95.032;-247.803
-2.127;-0.651;0.839;-135.193;-101.929;-223.145
-2.087;-0.813;0.702;-145.874;-115.967;-206.726
-1.965;-1.019;0.569;-162.109;-137.268;-197.876
-1.857;-1.257;0.375;-170.654;-156.921;-189.880
-1.722;-1.582;0.100;-167.603;-170.654;-174.561
-1.580;-1.820;-0.181;-172.913;-179.871;-143.982
-1.514;-1.856;-0.423;-169.617;-191.650;-99.365
-1.486;-1.853;-0.662;-142.761;-209.473;-61.096
-1.438;-1.842;-0.787;-109.070;-235.352;-33.936
-1.399;-1.805;-0.810;-75.134;-264.099;-16.296
-1.381;-1.816;-0.841;-36.316;-288.879;-4.150
-1.385;-1.813;-0.836;-12.024;-313.660;7.996
-1.378;-1.895;-0.713;-1.282;-340.881;21.118
-1.288;-2.021;-0.454;6.775;-363.525;36.743
-1.145;-2.176;-0.149;13.123;-376.343;50.842
-0.909;-2.411;0.267;29.114;-381.470;62.927
-0.521;-2.580;0.716;61.890;-379.883;73.120
-0.001;-2.906;1.135;102.783;-370.117;80.200
0.697;-3.081;1.756;103.638;-363.647;92.773
1.388;-2.829;2.431;76.050;-353.577;120.789
2.001;-2.499;3.231;76.355;-330.017;160.461
2.520;-1.909;4.000;94.238;-297.363;187.378
2.894;-0.864;4.000;118.469;-250.854;192.627
3.228;-0.099;4.000;159.058;-188.843;165.649
3.524;0.261;4.000;213.928;-131.775;119.324
3.564;0.291;4.000;283.875;-78.186;85.876
3.423;-0.138;4.000;325.562;-28.076;81.055
3.188;-0.464;4.000;305.420;2.136;114.929
2.701;-0.338;4.000;271.851;33.142;190.491
1.931;0.120;4.000;228.699;75.500;279.541
1.143;0.675;4.000;183.411;110.596;356.323
0.281;1.221;4.000;142.029;145.020;410.767
-0.540;1.569;4.000;104.492;182.434;448.059
-1.220;1.807;3.819;63.232;208.313;476.013
-1.790;2.080;3.415;9.705;217.163;492.981
-2.176;2.338;3.005;-40.344;227.539;499.817
-2.504;2.670;2.493;-83.191;236.816;491.760
-2.640;3.027;1.986;-121.399;232.666;463.745
-2.639;3.484;1.524;-157.227;226.013;423.767
-2.520;3.803;1.206;-188.232;213.501;364.624
-2.334;3.997;0.998;-199.768;202.271;288.513
-2.145;3.933;0.767;-179.077;193.542;199.219
-1.927;3.603;0.646;-164.001;183.228;113.464
-1.697;3.189;0.667;-176.758;172.485;52.185
-1.540;2.936;0.782;-199.341;160.950;19.714
-1.450;2.847;1.012;-218.628;145.874;2.258
-1.380;2.867;1.321;-244.019;129.700;-13.977
-1.460;2.953;1.597;-272.888;117.310;-33.264
-1.666;2.955;1.830;-296.631;109.497;-59.631
-1.931;2.893;1.994;-322.937;105.164;-93.079
-2.225;2.675;2.062;-337.769;99.854;-132.141
-2.491;2.443;2.083;-341.919;90.454;-172.791
-2.708;2.139;2.052;-345.093;75.623;-218.323
-2.892;1.742;2.058;-342.712;50.903;-267.700
-2.995;1.286;2.035;-332.764;23.010;-317.566
-3.077;0.811;1.914;-316.772;-2.441;-362.427
-3.126;0.286;1.614;-278.442;-24.719;-402.893
-3.087;-0.290;1.253;-222.168;-52.429;-437.927
-2.935;-0.862;1.011;-162.170;-94.604;-457.642
-2.792;-1.338;0.972;-113.647;-136.475;-450.745
-2.508;-1.692;1.128;-97.107;-163.391;-422.302
-2.135;-1.985;1.352;-122.253;-176.208;-377.441
-1.760;-2.062;1.546;-173.462;-176.392;-309.082
-1.546;-2.054;1.381;-224.792;-165.100;-225.525
-1.512;-2.013;0.924;-278.687;-141.479;-139.709
-1.535;-2.086;0.283;-331.909;-133.484;-73.792
-1.414;-2.318;-0.227;-347.168;-163.940;-33.447
-1.224;-2.512;-0.523;-319.763;-209.473;-5.554
-0.994;-2.654;-0.603;-259.583;-243.408;23.743
-0.849;-2.805;-0.581;-191.711;-255.859;64.697
-0.828;-2.713;-0.434;-123.230;-263.428;113.525
-0.880;-2.527;-0.127;-40.161;-274.719;146.362
-0.802;-2.539;0.254;33.020;-282.288;150.024
-0.658;-2.814;0.446;85.022;-286.926;136.719
-0.433;-3.306;0.364;118.103;-296.936;130.310
-0.154;-3.831;0.312;137.573;-320.679;146.729
0.173;-4.000;0.607;143.982;-348.633;186.646
0.503;-4.000;1.301;146.729;-360.840;229.187
0.696;-3.860;1.916;169.800;-342.224;264.709
0.820;-3.414;2.312;205.994;-305.115;303.589
0.865;-2.895;2.562;217.163;-268.738;335.876
0.841;-2.291;2.872;190.491;-241.760;369.873
0.852;-1.516;3.492;143.372;-221.436;417.542
0.901;-0.702;4.000;101.990;-194.092;460.693
0.860;0.028;4.000;80.139;-138.672;486.572
0.688;0.706;4.000;86.731;-59.204;494.141
0.371;1.134;4.000;117.920;22.705;493.469
-0.638;1.712;4.000;95.032;130.188;520.874
-1.233;2.056;4.000;33.264;164.612;547.852
-1.826;2.524;4.000;-26.550;197.327;570.190
-2.354;3.150;3.886;-88.684;245.239;582.397
-2.758;3.750;3.495;-137.512;281.982;553.650
-3.061;4.000;3.048;-164.551;314.697;494.019
-3.213;4.000;2.486;-162.781;344.849;409.485
-3.229;4.000;1.939;-156.860;355.408;314.697
-3.146;4.000;1.438;-164.185;345.398;228.760
-2.957;3.999;1.093;-195.312;319.336;161.133
-2.746;3.778;0.888;-236.694;284.607;108.887
-2.539;3.534;0.774;-278.687;250.549;67.627
-2.350;3.326;0.805;-321.472;220.642;33.813
-2.203;3.034;0.891;-345.642;194.458;-4.700
-2.106;2.630;0.998;-360.596;171.997;-54.077
-2.067;2.145;1.030;-383.301;156.006;-104.492
-2.018;1.841;1.077;-415.771;142.029;-134.399
-1.964;1.703;1.145;-429.138;124.451;-141.296
-1.920;1.587;1.233;-397.583;99.670;-142.639
-1.918;1.508;1.384;-344.604;66.406;-145.691
-1.919;1.444;1.512;-303.955;33.997;-160.034
-1.927;1.324;1.639;-283.691;8.484;-185.242
-1.962;1.169;1.676;-265.381;-6.531;-213.623
-2.000;0.901;1.652;-238.831;-16.296;-240.906
-2.014;0.638;1.622;-215.210;-21.484;-262.512
-2.021;0.436;1.590;-195.190;-25.818;-278.015
-1.995;0.288;1.566;-172.607;-32.166;-288.269
-1.964;0.170;1.534;-157.898;-42.114;-291.748
-1.918;0.126;1.482;-155.579;-52.002;-289.856
-1.848;0.102;1.410;-161.621;-64.148;-285.339
-1.757;-0.003;1.251;-163.452;-76.416;-282.288
-1.646;-0.133;1.073;-162.048;-92.651;-275.696
-1.549;-0.257;0.885;-162.659;-112.366;-263.184
-1.448;-0.325;0.752;-160.400;-133.301;-244.507
-1.342;-0.403;0.657;-145.813;-153.564;-221.497
-1.274;-0.472;0.557;-133.606;-168.335;-194.275
-1.234;-0.429;0.488;-132.568;-182.983;-161.011
-1.205;-0.355;0.454;-127.136;-201.477;-132.080
-1.176;-0.363;0.422;-109.253;-224.121;-116.821
-1.133;-0.507;0.428;-96.985;-245.972;-110.840
-1.062;-0.660;0.483;-99.915;-265.869;-101.624
-0.961;-0.809;0.555;-105.103;-278.931;-87.219
-0.853;-1.049;0.492;-106.201;-279.602;-72.571
-0.766;-1.454;0.265;-107.178;-273.254;-51.636
-0.638;-1.954;-0.035;-99.365;-270.142;-23.132
-0.500;-2.459;-0.367;-88.318;-277.954;9.766
-0.359;-3.006;-0.605;-75.195;-293.396;42.114
-0.166;-3.437;-0.624;-63.904;-309.326;85.815
0.066;-3.668;-0.138;-43.823;-329.163;131.348
0.427;-3.689;0.694;-1.648;-342.285;162.109
0.888;-3.803;1.468;68.054;-334.167;171.997
1.377;-3.903;2.102;131.714;-317.139;175.171
1.817;-3.815;2.479;164.490;-290.161;188.965
2.114;-3.566;2.678;185.425;-252.625;224.548
2.289;-2.928;2.930;208.923;-212.097;272.583
2.339;-2.173;3.131;246.399;-172.668;312.256
2.413;-1.456;3.506;279.541;-132.751;333.801
2.402;-0.670;3.944;306.030;-92.407;343.872
2.261;0.055;4.000;330.322;-45.898;349.060
2.146;0.287;4.000;329.773;3.967;348.022
1.788;0.403;4.000;307.678;46.021;357.666
1.212;0.555;4.000;278.870;90.759;390.442
0.536;0.630;3.719;246.338;133.545;430.420
-0.166;0.833;3.442;193.420;160.034;473.328
-0.772;1.096;3.274;133.667;173.218;510.925
-1.320;1.400;3.056;87.402;177.307;532.410
-1.774;1.714;2.768;41.809;175.964;542.786
-2.116;1.988;2.449;1.404;177.551;540.100
-2.348;2.251;2.186;-36.438;174.194;527.283
-2.520;2.555;1.917;-71.777;169.861;506.165
-2.627;2.857;1.563;-100.403;164.856;472.168
-2.669;3.134;1.195;-119.751;153.137;421.204
-2.599;3.401;0.903;-141.541;130.127;360.413
-2.452;3.538;0.707;-161.560;101.135;297.058
-2.242;3.620;0.575;-163.879;73.608;234.192
-2.018;3.371;0.541;-148.315;48.157;162.231
-1.802;2.967;0.565;-147.583;31.128;97.290
-1.638;2.631;0.620;-161.133;15.808;55.054
-1.570;2.406;0.689;-177.124;-0.916;27.100
-1.620;2.245;0.769;-202.820;-17.395;6.958
-1.706;2.195;1.021;-235.657;-36.499;-6.836
-1.788;2.161;1.373;-265.503;-52.979;-22.095
-1.893;2.134;1.679;-289.734;-59.326;-46.692
-1.955;2.147;1.953;-312.439;-58.228;-83.557
-2.009;2.133;2.128;-318.054;-53.589;-130.371
-2.056;1.995;2.161;-303.894;-47.913;-185.303
-2.083;1.687;2.076;-274.292;-44.495;-244.019
-2.062;1.271;1.914;-240.540;-41.565;-294.678
-2.012;0.935;1.739;-219.177;-40.710;-323.975
-1.946;0.685;1.595;-210.449;-43.762;-332.886
-1.854;0.516;1.523;-208.679;-49.927;-330.994
-1.771;0.418;1.504;-210.144;-57.373;-325.562
-1.732;0.383;1.456;-212.402;-60.486;-320.862
-1.667;0.322;1.413;-220.886;-61.768;-318.237
-1.569;0.199;1.391;-224.976;-63.477;-318.298
-1.563;0.054;1.298;-206.970;-62.195;-320.496
-1.438;-0.062;1.172;-179.260;-56.213;-324.890
-1.394;-0.221;1.008;-149.780;-50.720;-327.271
-1.346;-0.392;0.807;-121.216;-44.556;-323.975
-1.287;-0.507;0.636;-104.980;-40.771;-313.416
-1.226;-0.545;0.496;-96.130;-42.419;-296.265
-1.198;-0.560;0.365;-87.036;-49.988;-279.053
-1.152;-0.574;0.267;-83.008;-61.707;-264.771
-1.082;-0.611;0.214;-85.266;-77.881;-253.967
-1.027;-0.628;0.206;-84.473;-95.032;-246.399
-0.992;-0.701;0.152;-75.623;-109.497;-241.394
-0.927;-0.858;0.043;-72.205;-119.873;-236.267
-0.864;-1.118;-0.134;-83.435;-132.751;-221.375
-0.802;-1.428;-0.319;-109.558;-153.381;-192.871
-0.753;-1.709;-0.385;-151.917;-175.659;-152.039
-0.708;-1.895;-0.360;-204.102;-192.749;-99.670
-0.726;-2.086;-0.411;-255.310;-201.233;-39.917
-0.762;-2.246;-0.406;-324.829;-210.388;26.428
-0.686;-2.587;-0.322;-412.415;-228.760;89.478
-0.471;-2.938;-0.045;-468.689;-252.686;151.306
-0.305;-3.126;0.079;-427.734;-270.142;207.214
-0.277;-2.925;0.166;-316.162;-279.175;238.770
-0.189;-2.580;0.321;-206.543;-281.128;242.249
0.029;-2.463;0.562;-112.915;-279.846;241.333
0.352;-1.741;1.699;27.954;-259.094;305.908
0.627;-1.095;2.515;78.186;-246.582;325.745
1.028;-0.624;3.245;124.268;-218.933;321.655
1.448;-0.189;3.809;149.719;-181.519;314.758
1.842;0.070;4.000;177.490;-128.662;305.298
2.176;0.390;4.000;208.435;-68.298;298.950
2.346;0.856;4.000;234.131;-10.010;303.162
2.378;1.278;4.000;262.390;47.180;310.608
2.282;1.679;3.973;284.424;100.281;317.688
2.048;1.891;3.683;290.161;147.095;324.158
1.745;2.055;3.588;258.972;186.279;336.914
1.330;2.215;3.560;221.558;220.886;356.079
0.851;2.327;3.420;199.585;258.606;377.808
0.333;2.349;3.152;172.607;295.654;402.222
-0.186;2.345;2.763;137.329;327.393;432.007
-0.689;2.475;2.256;98.389;351.074;459.290
-1.100;2.636;1.805;50.781;363.831;473.877
-1.406;2.869;1.429;0.854;361.755;472.351
-1.559;3.029;1.077;-40.894;335.937;441.101
-1.611;3.146;0.844;-87.952;310.852;401.306
-1.640;3.184;0.679;-130.432;290.222;353.943
-1.589;3.169;0.611;-151.428;273.743;296.875
-1.512;3.116;0.588;-156.433;259.460;234.863
-1.462;3.040;0.468;-157.410;251.221;173.340
-1.390;2.948;0.285;-161.316;242.249;118.286
-1.291;2.775;0.137;-167.969;225.403;70.984
-1.203;2.560;0.134;-176.270;202.515;35.400
-1.156;2.387;0.217;-183.960;176.208;11.414
-1.136;2.218;0.265;-188.782;149.780;-7.751
-1.143;1.967;0.251;-188.721;120.483;-22.644
-1.190;1.736;0.386;-189.636;83.008;-26.550
-1.276;1.713;0.816;-204.712;42.542;-19.043
-1.373;1.872;1.412;-222.778;13.550;-15.747
-1.498;2.128;1.812;-230.591;6.836;-28.381
-1.677;2.292;1.850;-221.680;15.930;-62.134
-1.811;2.202;1.597;-199.585;25.635;-111.450
-1.919;1.896;1.299;-186.279;26.917;-158.203
-1.955;1.480;0.929;-170.288;25.452;-192.322
-1.925;1.210;0.601;-157.898;12.817;-203.430
-1.837;1.053;0.386;-160.828;-11.047;-198.730
-1.680;0.878;0.335;-165.894;-43.884;-193.909
-1.587;0.837;0.343;-166.931;-74.951;-185.303
-1.490;0.899;0.330;-159.607;-95.032;-176.270
-1.448;0.839;0.279;-135.925;-109.680;-179.138
-1.388;0.653;0.345;-113.464;-120.972;-184.143
-1.343;0.512;0.491;-100.525;-128.235;-180.054
-1.350;0.466;0.552;-86.731;-128.479;-171.997
-1.396;0.377;0.482;-69.824;-123.718;-174.011
-1.381;0.243;0.426;-59.998;-125.671;-187.683
-1.363;0.068;0.362;-49.622;-137.329;-208.740
-1.271;-0.212;0.272;-38.330;-152.527;-231.812
-1.103;-0.504;0.226;-37.415;-166.016;-242.798
-0.996;-0.776;0.100;-26.367;-173.157;-236.511
-0.898;-1.010;-0.066;-10.376;-172.729;-215.027
-0.826;-1.138;-0.173;-1.099;-173.279;-177.979
-0.811;-1.167;-0.175;1.343;-182.251;-130.920
-0.823;-1.148;-0.078;-14.343;-195.618;-81.848
-0.768;-1.132;0.004;-43.152;-211.182;-41.931
-0.771;-1.198;-0.046;-78.796;-215.942;-4.883
-0.753;-1.397;-0.283;-118.042;-215.088;40.405
-0.833;-1.606;-0.614;-153.259;-220.947;100.525
-0.852;-1.783;-0.840;-174.194;-243.835;167.664
-0.793;-1.977;-0.808;-174.500;-278.992;221.802
-0.672;-2.144;-0.562;-136.108;-307.129;255.432
-0.516;-2.168;-0.131;-68.665;-321.106;264.343
-0.373;-2.197;0.329;11.353;-313.049;253.296
-0.087;-2.262;0.824;79.285;-281.921;231.689
0.159;-2.496;1.060;129.639;-245.605;209.778
0.347;-2.675;1.197;143.494;-218.933;218.811
0.525;-2.684;1.435;120.056;-207.458;253.052
0.763;-2.542;1.826;106.079;-199.524;293.091
1.023;-2.089;2.304;135.254;-181.763;324.951
1.183;-1.425;2.660;182.983;-148.193;334.167
1.365;-0.768;2.989;234.009;-102.356;324.829
1.437;-0.173;3.212;283.020;-59.204;311.401
1.357;0.295;3.337;299.805;-21.423;308.594
1.250;0.785;3.401;279.541;9.705;319.336
1.075;1.198;3.345;259.827;33.813;338.501
0.909;1.522;3.326;235.840;50.903;364.258
0.670;2.005;3.509;177.734;61.646;401.978
0.366;2.537;3.743;105.957;81.787;439.148
-0.086;3.129;3.911;42.053;127.441;459.595
-0.604;3.587;3.721;16.052;190.430;448.181
-1.050;3.781;3.324;5.066;245.422;404.419
-1.322;3.736;2.965;-19.043;277.771;347.534
-1.472;3.495;2.639;-36.682;293.457;291.077
-1.570;3.139;2.270;-36.804;301.636;241.821
-1.635;2.755;1.922;-35.156;304.016;200.562
-1.643;2.399;1.600;-38.513;302.124;165.405
-1.617;2.077;1.334;-40.100;292.908;139.282
-1.593;1.839;1.105;-42.542;277.100;125.732
-1.543;1.760;0.896;-58.167;258.667;124.084
-1.523;1.840;0.692;-84.717;238.647;130.005
-1.531;1.930;0.622;-120.911;214.111;135.498
-1.438;2.072;0.692;-162.415;185.425;135.010
-1.351;2.223;0.866;-196.655;156.494;123.901
-1.283;2.330;0.940;-215.149;139.771;101.196
-1.224;2.402;0.872;-228.760;133.301;68.604
-1.193;2.416;0.792;-228.455;127.258;26.733
-1.164;2.318;0.700;-214.478;117.249;-19.470
-1.106;2.057;0.729;-191.956;100.098;-62.195
-1.041;1.797;0.807;-169.006;80.688;-91.858
-0.990;1.613;0.894;-153.320;61.523;-108.521
-0.960;1.475;1.031;-147.034;43.823;-113.586
-0.856;1.484;1.397;-155.212;26.489;-106.567
-0.870;1.614;1.671;-166.138;16.235;-100.159
-0.908;1.665;1.857;-187.744;10.010;-102.356
-0.924;1.554;1.995;-220.337;2.258;-108.398
-0.913;1.379;2.038;-250.732;-2.808;-114.197
-0.915;1.230;1.974;-270.020;-4.028;-115.601
-0.964;1.187;1.857;-278.198;-6.653;-110.474
-1.063;1.242;1.731;-275.085;-13.245;-105.347
-1.165;1.306;1.652;-267.639;-24.414;-109.436
-1.272;1.332;1.615;-262.024;-37.720;-124.939
-1.342;1.214;1.642;-249.817;-53.040;-151.917
-1.376;1.018;1.737;-233.032;-66.406;-184.509
-1.384;0.873;1.736;-215.515;-70.129;-215.820
-1.425;0.671;1.553;-192.932;-67.078;-242.981
-1.451;0.437;1.331;-174.683;-67.810;-259.949
-1.367;0.064;1.008;-179.687;-87.036;-254.333
-1.348;0.057;0.882;-187.744;-95.154;-230.347
-1.345;0.031;0.770;-192.078;-102.844;-207.031
-1.348;0.069;0.614;-191.040;-106.750;-188.721
-1.348;0.109;0.463;-191.040;-112.305;-174.133
-1.360;0.115;0.314;-187.683;-124.695;-162.109
-1.332;0.117;0.248;-186.157;-142.517;-153.137
-1.319;0.101;0.225;-182.434;-158.386;-143.921
-1.327;0.092;0.206;-173.401;-170.532;-135.925
-1.347;0.122;0.249;-169.739;-181.885;-130.554
-1.392;0.099;0.281;-163.208;-191.589;-130.676
-1.417;-0.048;0.239;-146.912;-200.317;-137.268
-1.422;-0.407;0.143;-132.080;-211.365;-145.020
-1.395;-0.926;0.021;-122.681;-225.891;-143.738
-1.268;-1.510;-0.025;-119.263;-244.568;-127.808
-1.145;-2.076;-0.045;-114.746;-262.329;-98.328
-0.980;-2.498;0.008;-109.192;-272.644;-57.312
-0.879;-2.748;0.068;-96.619;-274.353;-15.137
-0.768;-2.979;0.120;-70.862;-272.827;22.034
-0.595;-3.088;0.139;-50.842;-268.372;61.829
-0.452;-3.318;0.069;-19.592;-266.174;97.168
-0.299;-3.656;0.002;25.696;-270.264;135.437
-0.013;-3.711;0.336;52.185;-287.109;176.025
0.301;-3.636;0.899;91.614;-303.223;205.505
0.815;-3.582;1.708;140.259;-309.326;222.412
1.362;-3.349;2.590;158.630;-303.467;240.540
1.877;-2.736;3.291;169.189;-279.053;271.729
2.271;-2.043;3.425;195.129;-223.022;301.880
2.522;-1.312;3.243;217.224;-154.480;326.965
2.763;-0.614;3.107;230.408;-101.624;341.553
2.846;0.055;3.253;244.263;-72.144;342.834
2.882;0.624;3.546;256.836;-44.800;333.801
2.780;1.029;3.757;262.817;-10.559;324.524
2.541;1.218;3.773;270.508;35.339;324.036
2.108;1.388;3.635;272.766;85.266;339.172
1.577;1.609;3.488;251.953;123.718;363.586
1.041;1.777;3.431;222.839;148.682;383.850
0.510;2.047;3.457;193.359;170.776;406.128
0.006;2.447;3.546;172.485;194.946;427.063
-0.438;2.950;3.620;155.823;221.313;437.073
-0.889;3.492;3.624;138.794;247.131;428.284
-1.298;3.979;3.485;120.422;270.020;396.118
-1.573;4.000;3.210;84.717;279.236;338.013
-1.649;4.000;2.972;23.071;271.362;265.991
-1.615;3.981;2.757;-39.795;261.047;205.505
-1.593;3.785;2.420;-74.951;260.742;160.400
-1.565;3.669;2.073;-92.041;265.930;126.465
-1.538;3.578;1.758;-109.375;269.775;97.412
-1.443;3.393;1.597;-141.113;262.329;65.552
-1.296;3.110;1.594;-181.519;245.850;29.419
-1.168;2.800;1.669;-207.886;223.694;-7.385
-1.068;2.391;1.752;-216.675;201.233;-44.983
-0.952;1.980;1.874;-217.468;179.504;-78.613
-0.836;1.620;1.985;-209.473;160.522;-106.140
-0.775;1.290;1.924;-189.392;151.611;-124.512
-0.699;0.996;1.771;-175.903;146.545;-132.446
-0.586;0.720;1.625;-169.739;136.108;-132.507
-0.474;0.528;1.586;-168.701;119.446;-127.991
-0.384;0.368;1.577;-167.480;104.980;-123.535
-0.294;0.216;1.511;-157.349;99.243;-119.080
-0.262;0.139;1.344;-139.954;101.929;-112.366
-0.246;0.146;1.135;-122.498;106.018;-101.563
-0.281;0.168;0.938;-109.558;105.042;-91.614
-0.313;0.176;0.767;-109.253;99.426;-87.830
-0.362;0.254;0.657;-128.418;87.769;-85.266
-0.472;0.428;0.621;-167.969;70.313;-82.947
-0.594;0.565;0.624;-198.792;51.941;-90.759
-0.730;0.556;0.503;-198.547;38.269;-116.882
-0.637;0.373;0.535;-179.932;28.137;-153.687
-1.451;0.309;0.263;-117.920;33.447;-182.922
-0.426;0.371;-0.342;-50.598;66.895;-229.309
