aX;aY;aZ;gX;gY;gZ
-0.334;-1.637;0.796;237.244;-150.879;7.751
0.058;-1.858;1.177;226.074;-125.854;-12.573
0.371;-2.135;1.618;210.510;-99.060;-23.071
0.499;-2.295;2.115;217.346;-69.397;-27.527
0.544;-2.242;2.308;244.385;-34.180;-28.198
0.513;-2.093;2.439;254.150;-12.329;-24.780
0.597;-1.924;2.650;244.019;-11.536;-21.851
0.690;-1.822;2.973;220.825;-22.339;-34.973
0.827;-1.897;3.230;195.679;-21.851;-43.213
0.801;-1.962;3.403;164.001;5.554;-28.992
0.709;-1.913;3.421;118.347;62.256;-9.644
0.671;-1.807;3.388;78.796;112.244;5.127
0.682;-1.735;3.419;57.129;113.342;12.085
0.698;-1.803;3.378;37.415;79.224;15.930
0.694;-1.784;3.301;1.221;66.589;17.456
0.620;-1.694;3.127;-23.926;74.463;28.931
0.484;-1.543;2.928;-43.213;84.229;39.612
0.368;-1.395;2.720;-69.763;97.412;48.950
0.250;-1.321;2.540;-103.271;114.929;48.279
0.040;-1.499;1.888;-110.962;165.588;20.081
-0.062;-1.615;1.386;-87.952;195.923;13.062
-0.156;-1.742;0.908;-78.796;222.839;15.015
-0.284;-1.763;0.506;-79.651;229.614;21.423
-0.394;-1.795;0.200;-84.290;227.600;32.227
-0.455;-1.823;-0.055;-88.135;219.788;40.039
-0.530;-1.797;-0.222;-90.454;213.196;46.936
-0.535;-1.744;-0.329;-94.604;216.858;52.246
-0.574;-1.783;-0.470;-86.914;217.346;58.777
-0.642;-1.776;-0.564;-94.604;233.276;65.491
-0.663;-1.782;-0.658;-110.657;261.658;74.097
-0.655;-1.804;-0.807;-122.437;268.250;85.449
-0.646;-1.796;-1.061;-145.325;264.771;89.905
-0.605;-1.770;-1.324;-174.683;260.254;92.896
-0.568;-1.738;-1.515;-195.801;245.300;104.370
-0.526;-1.713;-1.595;-209.045;223.450;115.723
-0.473;-1.724;-1.614;-222.900;204.895;121.887
-0.400;-1.754;-1.636;-235.901;194.641;126.770
-0.315;-1.769;-1.670;-248.779;192.749;134.155
-0.213;-1.730;-1.712;-250.244;193.420;142.517
-0.174;-1.636;-1.744;-238.831;190.186;148.499
-0.182;-1.467;-1.809;-225.220;187.378;144.653
-0.228;-1.246;-1.908;-223.572;193.604;137.939
-0.281;-0.909;-2.176;-228.455;200.439;120.789
-0.438;-0.502;-2.652;-223.816;182.190;108.215
-0.523;-0.105;-3.219;-221.008;160.095;104.553
-0.629;0.206;-3.762;-236.816;122.681;82.397
-0.670;0.411;-4.000;-256.165;105.957;64.331
-0.568;0.441;-4.000;-248.840;113.098;75.134
-0.383;0.324;-4.000;-215.576;95.642;80.811
-0.222;0.186;-4.000;-167.297;57.495;68.604
-0.078;0.069;-4.000;-113.098;9.644;52.124
0.036;-0.003;-4.000;-59.509;-30.273;44.128
0.044;0.068;-4.000;-2.563;-62.866;42.480
-0.064;0.208;-3.915;71.899;-90.576;39.490
-0.242;0.245;-3.406;147.461;-118.225;28.015
-0.406;0.191;-2.970;193.298;-137.756;11.963
-0.559;0.081;-2.713;214.111;-148.437;-2.686
-0.694;-0.108;-2.493;226.562;-162.842;-15.747
-0.826;-0.276;-2.241;233.215;-178.772;-25.146
-0.928;-0.426;-2.018;233.887;-201.172;-32.166
-0.999;-0.574;-1.807;226.929;-228.210;-36.987
-1.022;-0.725;-1.593;214.600;-252.930;-42.236
-1.017;-0.848;-1.386;204.407;-275.574;-48.584
-1.022;-0.980;-1.198;203.003;-294.861;-55.359
-0.969;-1.157;-1.000;202.698;-309.265;-61.218
-0.847;-1.331;-0.802;200.623;-318.298;-62.622
-0.754;-1.432;-0.591;201.416;-320.618;-57.251
-0.675;-1.465;-0.466;205.383;-316.772;-44.678
-0.587;-1.456;-0.430;205.566;-302.856;-36.560
-0.515;-1.454;-0.349;198.730;-283.875;-29.907
-0.467;-1.460;-0.285;194.580;-255.554;-26.672
-0.455;-1.412;-0.302;199.768;-221.741;-27.832
-0.478;-1.363;-0.398;208.008;-183.228;-36.072
-0.501;-1.342;-0.504;222.168;-147.888;-50.598
-0.504;-1.479;-0.627;248.657;-121.399;-75.623
-0.472;-1.799;-0.613;267.822;-103.333;-107.910
-0.322;-2.280;-0.517;270.142;-93.384;-136.414
0.034;-2.870;-0.356;264.893;-91.675;-154.358
0.383;-3.312;0.094;250.366;-98.938;-154.175
0.676;-3.384;0.886;233.093;-110.107;-127.747
0.961;-3.171;1.790;210.388;-108.337;-89.111
0.984;-2.894;2.576;191.040;-94.971;-50.659
0.933;-2.640;3.220;174.805;-81.482;-24.109
1.107;-2.577;3.477;159.241;-61.340;-29.053
1.302;-2.556;3.401;148.865;-20.569;-45.532
1.297;-2.509;3.233;165.588;28.076;-53.650
1.355;-2.713;3.153;167.542;75.684;-57.800
1.340;-2.728;3.078;157.288;123.718;-53.955
1.297;-2.879;2.933;160.950;123.291;-35.645
1.296;-2.910;2.910;123.291;120.728;-16.418
1.120;-2.754;2.901;80.688;111.816;17.395
0.996;-2.480;2.669;37.415;115.479;61.218
0.805;-2.201;2.401;-24.170;133.423;93.140
0.661;-1.931;2.232;-72.632;136.658;107.849
0.471;-1.800;2.056;-88.684;135.437;114.441
0.328;-1.671;1.821;-95.276;162.903;110.718
0.153;-1.589;1.509;-93.201;192.688;107.300
-0.033;-1.589;1.155;-89.905;206.055;106.689
-0.202;-1.598;0.780;-91.064;217.163;105.103
-0.363;-1.570;0.408;-85.815;224.670;102.783
-0.547;-1.512;0.033;-77.271;224.854;104.065
-0.640;-1.468;-0.272;-85.327;223.816;104.919
-0.731;-1.406;-0.483;-96.558;213.745;100.708
-0.798;-1.375;-0.617;-106.201;208.374;92.285
-0.805;-1.464;-0.736;-108.948;209.045;82.031
-0.792;-1.566;-0.740;-114.929;218.018;76.599
-0.893;-1.613;-0.730;-121.826;240.234;79.895
-1.008;-1.596;-0.769;-115.417;257.385;98.816
-1.131;-1.594;-1.028;-117.676;249.390;111.877
-1.162;-1.578;-1.396;-146.606;248.474;112.854
-1.191;-1.505;-1.724;-177.490;240.173;124.329
-1.151;-1.416;-1.952;-197.327;220.093;137.817
-1.038;-1.341;-2.084;-203.308;189.575;146.912
-0.905;-1.265;-2.134;-201.355;160.889;145.813
-0.751;-1.196;-2.110;-198.547;146.606;141.663
-0.600;-1.143;-2.021;-191.895;140.259;140.686
-0.528;-1.103;-1.921;-180.847;140.991;141.968
-0.467;-1.037;-1.893;-169.495;148.315;145.142
-0.454;-0.911;-2.006;-153.992;156.067;147.156
-0.467;-0.735;-2.259;-139.709;159.546;149.841
-0.437;-0.520;-2.630;-140.381;152.100;153.503
-0.375;-0.308;-3.035;-156.677;131.897;152.832
-0.293;-0.152;-3.331;-182.861;113.281;148.499
-0.238;0.068;-3.456;-208.191;108.948;144.592
-0.252;0.253;-3.560;-194.702;103.333;145.264
-0.343;0.448;-3.618;-150.879;101.746;144.043
-0.454;0.644;-3.711;-95.764;101.013;131.042
-0.567;0.794;-3.842;-41.992;98.633;112.061
-0.709;0.858;-3.938;-6.226;86.365;94.666
-0.822;0.919;-3.984;5.432;59.326;81.055
-0.953;0.928;-3.947;11.475;16.174;70.618
-1.080;0.890;-3.743;21.729;-37.720;58.044
-1.191;0.813;-3.427;41.992;-91.492;39.734
-1.294;0.685;-3.087;75.134;-134.705;15.503
-1.356;0.522;-2.685;110.718;-169.189;-14.648
-1.358;0.331;-2.229;143.005;-199.158;-51.086
-1.324;0.078;-1.816;178.833;-223.755;-87.830
-1.274;-0.188;-1.467;216.125;-242.737;-120.117
-1.133;-0.601;-1.049;243.896;-263.123;-159.485
-1.089;-0.774;-0.944;233.032;-274.109;-166.992
-1.048;-0.927;-0.909;213.135;-289.124;-167.297
-1.011;-1.107;-0.813;187.317;-309.448;-162.415
-0.939;-1.270;-0.621;162.964;-326.782;-151.489
-0.878;-1.364;-0.435;149.170;-332.886;-134.766
-0.819;-1.390;-0.259;143.250;-325.500;-121.582
-0.717;-1.423;-0.213;145.569;-304.626;-114.807
-0.621;-1.432;-0.323;151.062;-279.846;-108.337
-0.579;-1.461;-0.531;159.790;-265.503;-98.816
-0.626;-1.487;-0.607;154.297;-265.442;-83.740
-0.710;-1.561;-0.508;132.751;-274.597;-66.406
-0.675;-1.682;-0.389;105.042;-276.123;-53.894
-0.532;-1.839;-0.301;96.436;-262.024;-51.636
-0.372;-1.985;-0.230;117.126;-242.920;-52.490
-0.249;-2.034;-0.152;136.414;-224.182;-47.729
-0.098;-2.044;0.004;145.874;-210.876;-42.358
0.064;-2.063;0.302;148.254;-207.031;-40.039
0.257;-2.104;0.661;138.245;-211.060;-33.081
0.423;-2.249;1.159;116.028;-213.196;-13.123
0.578;-2.345;2.028;90.393;-202.820;14.221
0.671;-2.284;2.938;76.660;-167.542;34.485
0.888;-2.031;3.394;65.247;-119.080;44.678
1.097;-1.966;3.459;46.509;-61.462;25.696
1.168;-1.857;3.302;51.147;11.169;3.479
1.189;-1.850;3.201;77.942;59.753;-18.616
1.248;-1.999;3.231;87.769;79.773;-37.170
1.276;-2.135;3.308;81.299;89.233;-42.297
1.257;-2.190;3.270;82.947;99.854;-34.424
1.231;-2.178;3.165;82.092;110.107;-17.334
1.177;-2.091;3.041;69.031;114.258;7.263
1.062;-1.928;2.845;46.387;117.737;38.147
0.920;-1.730;2.595;17.700;124.512;70.313
0.738;-1.580;2.326;-15.198;134.644;93.262
0.539;-1.483;2.110;-59.753;153.198;100.830
0.420;-1.469;1.833;-98.877;181.213;96.008
0.288;-1.533;1.525;-123.169;201.782;89.661
0.109;-1.593;1.226;-138.000;211.670;88.257
-0.027;-1.677;0.872;-148.865;223.755;88.196
-0.254;-1.708;0.463;-149.109;240.540;78.735
-0.323;-1.749;0.059;-150.513;274.170;66.284
-0.335;-1.806;-0.132;-147.400;284.241;80.139
-0.539;-1.839;-0.300;-121.765;231.323;82.886
-0.630;-1.877;-0.441;-103.210;213.196;81.177
-0.731;-1.928;-0.495;-95.764;207.825;87.585
-0.898;-1.959;-0.519;-108.459;206.909;100.037
-1.079;-1.920;-0.639;-145.935;213.196;108.459
-1.220;-1.858;-0.856;-186.584;226.196;112.549
-1.282;-1.771;-1.178;-218.323;240.295;110.901
-1.267;-1.640;-1.488;-242.187;247.864;106.567
-1.255;-1.495;-1.779;-240.967;247.131;103.333
-1.245;-1.327;-2.029;-228.760;240.662;100.891
-1.203;-1.130;-2.242;-221.680;233.093;95.459
-1.133;-0.971;-2.429;-217.163;224.426;84.900
-1.048;-0.897;-2.592;-209.717;211.914;72.693
-0.895;-0.802;-2.757;-201.233;196.716;66.101
-0.759;-0.671;-3.000;-189.758;176.331;62.439
-0.549;-0.518;-3.357;-183.411;151.001;60.852
-0.383;-0.399;-3.753;-185.547;116.028;57.800
-0.239;-0.222;-4.000;-184.998;103.699;53.528
-0.027;0.006;-4.000;-166.016;119.934;65.918
0.080;0.198;-4.000;-134.644;101.563;67.566
0.201;0.363;-4.000;-110.840;62.683;63.232
0.268;0.497;-4.000;-68.420;14.832;61.096
0.195;0.585;-4.000;-6.592;-42.847;55.542
0.089;0.643;-3.981;45.410;-88.989;52.490
-0.052;0.633;-3.571;85.388;-125.244;41.382
-0.214;0.581;-3.152;113.586;-152.710;33.569
-0.379;0.493;-2.772;135.498;-174.438;22.583
-0.541;0.367;-2.394;158.569;-196.411;10.315
-0.655;0.237;-2.011;178.040;-215.454;-1.892
-0.719;0.092;-1.722;195.435;-229.248;-15.137
-0.766;-0.054;-1.469;206.116;-238.220;-29.053
-0.759;-0.168;-1.321;210.999;-243.652;-43.091
-0.736;-0.280;-1.218;210.388;-247.253;-53.040
-0.703;-0.391;-1.097;203.613;-251.831;-60.791
-0.656;-0.497;-0.958;194.946;-255.127;-66.772
-0.575;-0.630;-0.806;186.951;-254.211;-71.411
-0.491;-0.802;-0.633;184.021;-246.582;-73.242
-0.380;-0.970;-0.537;182.800;-230.103;-69.214
-0.283;-1.064;-0.535;175.659;-210.999;-57.617
-0.245;-1.090;-0.570;161.987;-194.763;-41.931
-0.274;-1.090;-0.646;154.968;-185.303;-29.968
-0.374;-1.124;-0.737;152.710;-178.162;-22.888
-0.449;-1.202;-0.850;141.052;-172.058;-20.813
-0.476;-1.280;-1.043;126.160;-166.809;-24.780
-0.464;-1.355;-1.215;117.432;-166.138;-34.485
-0.412;-1.437;-1.266;110.168;-168.274;-46.387
-0.313;-1.582;-1.218;114.380;-163.574;-58.838
-0.213;-1.773;-1.099;135.132;-151.001;-64.209
-0.123;-1.913;-0.914;150.940;-137.695;-59.631
-0.042;-2.001;-0.594;146.301;-131.287;-47.607
0.098;-2.078;-0.050;121.033;-130.859;-33.936
0.229;-2.125;0.679;81.787;-130.676;-19.592
0.307;-2.013;1.321;47.668;-122.375;-5.310
0.328;-1.923;1.851;13.977;-99.976;-4.272
0.449;-1.951;2.253;-22.339;-67.627;-19.226
0.652;-1.937;2.528;-21.423;-31.555;-41.382
0.294;-1.832;2.789;33.203;-7.141;-78.064
1.284;-2.038;2.773;47.058;-23.865;-126.892
1.809;-2.167;3.324;8.057;-2.014;-161.072
1.887;-2.346;3.550;7.019;31.616;-130.615
1.694;-2.089;3.987;-14.343;35.034;-51.331
1.718;-1.811;4.000;-48.645;29.053;-3.662
1.663;-1.664;4.000;-47.424;47.058;2.747
1.615;-1.606;4.000;-32.715;109.131;0.000
1.537;-1.368;3.606;-27.527;174.133;28.748
1.344;-1.214;3.080;-40.710;210.693;86.670
1.134;-1.039;2.725;-83.313;213.684;122.253
0.885;-0.978;2.415;-125.854;204.895;102.295
0.604;-1.077;2.056;-120.117;197.144;97.046
0.408;-1.237;1.616;-102.051;208.801;97.046
0.177;-1.355;1.171;-83.557;224.365;99.609
-0.057;-1.440;0.824;-71.167;225.830;100.647
-0.255;-1.516;0.546;-69.824;218.994;94.666
-0.447;-1.559;0.280;-73.486;212.036;83.984
-0.620;-1.516;-0.030;-90.332;206.848;78.613
-0.727;-1.418;-0.354;-124.634;199.707;78.186
-0.774;-1.339;-0.559;-163.940;183.533;75.317
-0.839;-1.332;-0.527;-237.488;142.395;53.101
-0.927;-1.473;-0.427;-248.657;131.104;33.997
-0.995;-1.692;-0.363;-245.728;135.437;11.475
-1.009;-1.919;-0.439;-231.079;159.119;-12.207
-0.909;-2.093;-0.561;-206.421;195.740;-31.067
-0.945;-2.229;-0.741;-158.508;231.689;-40.405
-0.951;-2.315;-1.019;-111.633;263.794;-37.537
-0.889;-2.320;-1.451;-86.060;279.846;-17.944
-0.822;-2.245;-1.907;-83.191;265.503;17.700
-0.706;-2.063;-2.158;-112.122;224.182;63.354
-0.649;-1.810;-2.174;-168.152;169.556;107.239
-0.599;-1.495;-2.113;-237.793;120.239;139.160
-0.576;-1.161;-2.049;-290.649;84.839;143.982
-0.523;-0.897;-2.028;-312.500;64.697;120.667
-0.468;-0.669;-2.125;-303.528;51.208;78.735
-0.384;-0.499;-2.315;-271.301;56.152;49.683
-0.324;-0.360;-2.718;-227.173;75.256;19.104
-0.281;-0.293;-3.332;-170.227;114.868;-12.390
0.036;-0.260;-3.963;-131.470;189.819;-31.311
0.281;-0.363;-4.000;-99.976;195.312;-41.809
0.453;-0.495;-4.000;-69.641;136.536;-44.617
0.583;-0.647;-4.000;-43.701;62.378;-33.752
0.608;-0.646;-4.000;-20.508;-2.441;-13.611
0.541;-0.498;-4.000;-7.935;-56.763;13.245
0.410;-0.307;-3.963;0.793;-105.225;37.476
0.226;-0.252;-3.629;14.526;-146.606;55.908
-0.012;-0.265;-3.266;29.907;-179.871;67.200
-0.256;-0.297;-2.884;46.448;-204.285;72.083
-0.473;-0.356;-2.536;66.589;-220.337;70.862
-0.652;-0.499;-2.219;87.830;-231.873;65.186
-0.792;-0.681;-1.905;105.164;-243.591;58.105
-0.860;-0.904;-1.681;118.835;-253.784;53.162
-0.881;-1.090;-1.516;130.615;-261.963;51.025
-0.876;-1.260;-1.372;154.114;-272.949;49.866
-0.899;-1.411;-1.249;188.110;-287.903;47.363
-0.927;-1.488;-1.100;206.299;-301.208;47.546
-0.925;-1.536;-0.937;208.801;-310.547;49.744
-0.919;-1.641;-0.712;210.815;-315.063;48.462
-0.854;-1.757;-0.536;219.116;-311.035;45.410
-0.780;-1.883;-0.400;226.562;-302.246;44.006
-0.692;-1.991;-0.352;219.849;-290.222;49.072
-0.628;-2.031;-0.303;196.899;-276.367;61.646
-0.623;-2.016;-0.234;173.706;-262.756;75.928
-0.629;-2.025;-0.168;163.452;-247.314;82.764
-0.559;-2.097;-0.117;169.006;-225.952;76.050
-0.443;-2.237;-0.106;195.312;-199.829;56.274
-0.347;-2.318;-0.077;225.647;-173.523;36.804
-0.276;-2.302;-0.008;252.563;-150.024;20.691
-0.247;-2.179;0.182;270.752;-132.629;8.240
-0.098;-2.032;0.483;269.287;-123.718;-3.235
0.045;-2.032;0.909;253.540;-120.544;-10.559
0.143;-2.055;1.510;222.778;-112.000;-8.606
0.242;-2.059;2.119;183.411;-92.346;-0.671
0.409;-1.959;2.603;150.330;-66.650;8.789
0.606;-1.765;2.856;147.949;-61.157;-1.160
0.798;-1.587;2.911;171.875;-66.162;-37.109
0.976;-1.576;3.026;197.937;-61.218;-58.594
0.937;-1.623;3.351;188.660;-47.913;-59.082
1.223;-1.658;3.660;140.015;-33.752;-45.044
1.018;-1.511;4.000;91.370;4.028;-45.044
1.185;-1.447;3.977;109.924;38.574;-23.743
1.201;-1.359;3.909;102.112;27.771;-11.536
1.134;-1.292;3.776;58.228;40.466;4.883
1.061;-1.189;3.604;31.067;49.622;27.405
0.928;-1.088;3.298;-14.160;92.346;35.950
0.690;-1.002;2.905;-54.932;127.380;46.875
0.750;-0.934;2.537;-84.412;155.334;60.669
0.591;-0.975;2.203;-96.924;139.343;81.848
0.405;-1.026;1.872;-96.375;128.662;89.844
0.272;-1.125;1.450;-92.896;130.615;82.886
0.128;-1.255;1.138;-90.393;129.211;74.707
-0.045;-1.354;0.957;-93.689;122.559;71.716
-0.203;-1.451;0.833;-97.595;124.146;71.106
-0.270;-1.514;0.681;-104.248;132.751;72.144
-0.321;-1.584;0.515;-111.938;142.090;70.862
-0.367;-1.611;0.314;-123.474;149.902;66.650
-0.394;-1.655;0.011;-140.808;153.625;64.270
-0.479;-1.611;-0.189;-158.813;148.926;63.049
-0.644;-1.517;-0.386;-166.016;144.958;53.589
-0.612;-1.625;-0.445;-179.932;145.752;31.494
-0.618;-1.825;-0.553;-212.585;144.287;14.160
-0.556;-2.025;-0.753;-221.619;155.334;-4.395
-0.516;-2.176;-0.969;-219.238;166.199;-21.545
-0.488;-2.237;-1.191;-218.750;171.387;-21.606
-0.437;-2.209;-1.491;-219.421;173.035;-11.414
-0.425;-2.111;-1.702;-212.463;164.917;6.409
-0.445;-1.929;-1.910;-219.849;139.526;25.269
-0.427;-1.717;-2.123;-231.567;123.779;36.499
-0.424;-1.497;-2.297;-249.573;116.394;32.227
-0.311;-1.222;-2.413;-275.696;110.046;14.465
-0.177;-1.058;-2.508;-293.823;98.572;5.188
0.033;-0.965;-2.614;-299.683;84.106;-6.470
0.283;-0.963;-2.721;-296.753;70.496;-23.621
0.570;-1.013;-2.742;-285.156;67.078;-41.199
0.855;-1.044;-2.800;-262.512;76.721;-49.744
1.107;-0.972;-2.920;-228.149;91.858;-48.401
1.252;-0.779;-3.129;-195.496;91.431;-47.913
1.363;-0.532;-3.320;-170.349;82.764;-42.236
1.482;-0.362;-3.455;-156.616;58.228;-31.860
1.563;-0.356;-3.591;-147.217;35.645;-10.864
1.658;-0.427;-3.547;-122.925;30.640;6.958
1.602;-0.561;-3.537;-84.839;-10.498;24.658
1.452;-0.595;-3.456;-59.265;-45.837;51.697
1.267;-0.644;-3.294;-35.828;-74.524;75.928
1.016;-0.688;-3.088;-8.423;-102.112;90.210
0.730;-0.769;-2.882;32.288;-120.728;97.473
0.454;-0.877;-2.694;95.398;-132.996;99.121
0.176;-0.980;-2.508;173.523;-140.503;93.201
-0.064;-1.049;-2.303;241.089;-152.527;83.069
-0.251;-1.142;-2.109;282.776;-171.509;75.928
-0.419;-1.258;-1.965;295.044;-198.669;74.219
-0.569;-1.362;-1.767;280.396;-234.741;79.895
-0.659;-1.403;-1.443;253.296;-272.461;90.515
-0.720;-1.432;-1.063;227.905;-303.467;102.356
-0.738;-1.440;-0.698;210.815;-322.937;112.793
-0.711;-1.460;-0.415;198.486;-331.970;120.422
-0.630;-1.433;-0.121;179.443;-333.008;128.113
-0.501;-1.378;0.141;171.265;-325.134;135.559
-0.351;-1.452;0.249;181.091;-306.274;139.404
0.187;-1.976;0.930;217.651;-25.696;-3.174
0.201;-1.942;1.260;215.942;-28.564;-9.705
0.219;-1.786;1.672;209.961;-34.363;-5.493
0.302;-1.514;2.225;203.674;-38.635;-1.709
0.411;-1.234;2.882;206.299;-41.565;-2.319
0.535;-1.059;3.505;208.008;-38.025;-3.357
0.728;-1.017;4.000;196.472;-25.696;-2.197
0.811;-0.986;4.000;178.711;2.625;-0.244
1.005;-0.920;4.000;143.555;37.720;-10.559
0.742;-0.776;4.000;106.995;74.707;-24.597
0.823;-0.694;4.000;79.956;101.685;-9.460
0.689;-0.718;4.000;39.856;103.210;14.587
0.642;-0.704;4.000;-3.418;122.192;20.935
0.489;-0.701;4.000;-26.123;140.808;21.667
0.296;-0.728;3.828;-40.588;169.006;19.409
0.208;-0.793;3.336;-73.730;218.689;-3.723
0.121;-0.916;2.976;-110.352;239.319;-19.531
0.079;-1.151;2.651;-132.812;232.300;-11.719
-0.034;-1.391;2.316;-143.921;236.206;-7.996
-0.133;-1.615;1.900;-156.311;251.648;-11.169
-0.236;-1.826;1.391;-162.231;260.620;-9.521
-0.349;-2.005;0.905;-160.400;259.033;-1.404
-0.480;-2.118;0.420;-151.611;252.319;9.033
-0.514;-2.112;0.067;-136.536;248.718;13.794
-0.611;-2.096;-0.246;-109.680;234.985;14.954
-0.687;-2.112;-0.466;-83.984;229.004;8.423
-0.774;-2.173;-0.633;-65.491;226.990;0.854
-0.797;-2.248;-0.897;-58.960;234.436;-6.409
-0.791;-2.292;-1.238;-71.716;241.150;-7.080
-0.738;-2.311;-1.557;-113.403;235.413;6.531
-0.686;-2.208;-1.710;-178.650;216.675;31.250
-0.663;-2.027;-1.833;-238.708;191.101;56.274
-0.614;-1.827;-1.927;-279.907;161.438;75.745
-0.553;-1.623;-1.968;-307.434;130.981;88.379
-0.445;-1.433;-1.967;-316.284;107.483;88.928
-0.316;-1.228;-1.884;-297.058;96.619;74.036
-0.192;-1.071;-1.831;-251.404;85.388;51.392
-0.098;-1.011;-1.872;-196.533;81.177;27.039
-0.002;-1.002;-1.965;-160.217;88.806;4.822
0.131;-0.978;-2.076;-149.780;97.229;-6.104
0.194;-0.936;-2.245;-155.396;87.830;-2.380
0.303;-0.847;-2.500;-177.673;86.060;15.015
0.413;-0.667;-2.642;-208.984;94.910;34.180
0.466;-0.516;-2.860;-217.468;78.125;38.635
0.457;-0.377;-3.129;-196.472;70.618;28.503
0.508;-0.157;-3.384;-163.757;79.773;20.020
0.571;0.031;-3.584;-113.281;96.802;26.062
0.613;0.204;-3.716;-47.852;90.637;26.123
0.617;0.371;-3.702;15.808;67.383;25.146
0.596;0.482;-3.561;64.636;33.142;23.865
0.568;0.531;-3.330;92.163;-5.676;20.569
0.505;0.525;-3.032;106.506;-43.091;17.090
0.444;0.468;-2.754;111.877;-75.562;12.268
0.392;0.388;-2.498;111.694;-100.891;6.775
0.317;0.238;-2.252;115.723;-122.986;4.944
0.256;0.029;-2.081;131.042;-139.771;3.540
0.190;-0.206;-1.941;148.315;-156.067;2.380
0.119;-0.405;-1.799;163.025;-174.072;2.441
0.053;-0.580;-1.647;176.453;-191.833;1.465
0.003;-0.764;-1.500;192.871;-205.017;0.183
-0.040;-0.922;-1.386;205.688;-212.036;-0.671
-0.086;-0.994;-1.327;208.923;-213.562;-1.587
-0.150;-1.048;-1.292;207.764;-212.158;-2.197
-0.219;-1.091;-1.271;205.505;-208.008;-3.967
-0.287;-1.140;-1.323;203.796;-203.125;-7.751
-0.373;-1.206;-1.347;207.703;-200.073;-13.489
-0.417;-1.308;-1.352;225.220;-197.266;-23.071
-0.453;-1.501;-1.439;246.643;-194.336;-33.997
-0.495;-1.764;-1.583;258.301;-191.772;-43.640
-0.506;-2.045;-1.608;249.451;-190.369;-37.659
-0.503;-2.243;-1.551;241.333;-185.791;-31.372
-0.557;-2.461;-1.452;252.014;-185.303;-18.921
-0.605;-2.667;-1.292;261.108;-182.190;-7.812
-0.727;-2.752;-1.024;260.681;-177.246;-4.333
-0.803;-2.705;-0.615;239.502;-172.119;-7.324
-0.695;-2.643;-0.265;186.523;-169.495;-11.047
-0.496;-2.555;0.296;124.146;-172.607;-15.198
-0.134;-2.549;1.188;91.858;-181.824;-23.987
0.394;-2.512;2.357;92.285;-186.707;-28.381
0.804;-2.454;3.563;128.601;-171.021;-17.700
1.277;-2.349;4.000;171.021;-132.202;-3.906
1.836;-2.261;4.000;195.496;-88.013;-1.892
1.701;-2.080;4.000;183.044;-24.536;-5.127
1.838;-1.920;4.000;159.058;24.597;15.015
1.425;-0.276;4.000;126.160;60.974;27.954
1.783;-3.190;2.899;413.696;206.177;-6.897
1.121;-1.660;3.852;92.102;157.715;5.493
1.109;-1.127;4.000;-274.780;166.870;36.682
1.161;-1.701;3.964;-56.702;275.330;20.264
0.842;-1.343;3.505;21.790;295.166;76.233
0.670;-1.144;3.081;-101.563;202.698;120.972
0.563;-1.032;2.682;-196.777;217.224;114.868
0.386;-0.995;2.222;-187.073;212.769;95.337
0.359;-1.094;1.834;-159.790;218.506;85.571
0.326;-1.307;1.525;-152.649;223.450;79.041
0.218;-1.515;1.212;-157.166;223.816;69.336
0.129;-1.686;0.812;-157.288;221.008;62.439
0.050;-1.809;0.397;-153.137;213.440;58.960
0.004;-1.901;0.065;-151.489;200.745;57.373
-0.064;-2.000;-0.134;-147.949;186.829;53.467
-0.122;-2.224;-0.221;-147.888;177.551;46.265
-0.201;-2.492;-0.245;-154.968;179.321;41.077
-0.360;-2.691;-0.430;-153.992;195.679;36.865
-0.455;-2.841;-0.843;-145.996;221.436;31.799
-0.563;-2.810;-1.262;-154.236;241.882;37.598
-0.590;-2.768;-1.763;-170.959;248.169;58.350
-0.607;-2.609;-2.174;-189.148;228.088;84.778
-0.696;-2.306;-2.306;-204.773;193.909;112.610
-0.699;-2.069;-2.345;-207.275;157.532;132.019
-0.680;-1.888;-2.249;-225.403;121.338;144.226
-0.589;-1.723;-2.090;-258.850;91.187;146.362
-0.499;-1.692;-1.904;-275.146;67.383;144.104
-0.445;-1.642;-1.791;-272.888;52.246;148.010
-0.447;-1.508;-1.758;-264.893;45.837;150.940
-0.486;-1.303;-1.848;-256.409;47.913;150.269
-0.528;-1.060;-2.046;-252.930;51.025;146.301
-0.605;-0.699;-2.242;-271.912;43.762;138.306
-0.571;-0.294;-2.510;-299.316;23.865;127.441
-0.486;-0.017;-2.879;-331.238;-12.085;115.662
-0.019;0.132;-3.832;-429.749;-89.172;98.694
-0.022;0.161;-4.000;-448.730;-123.657;111.206
-0.116;0.160;-4.000;-410.645;-76.416;143.799
-0.045;0.146;-4.000;-308.350;26.978;155.090
-0.159;-0.002;-4.000;-115.417;46.814;113.647
-0.113;-0.191;-4.000;76.477;41.260;65.369
-0.137;-0.272;-4.000;182.434;7.080;43.213
-0.214;-0.347;-4.000;224.365;-58.289;43.884
-0.356;-0.473;-4.000;240.906;-135.254;52.551
-0.447;-0.646;-3.578;244.873;-196.167;58.472
-0.451;-0.900;-2.865;248.291;-224.976;61.523
-0.400;-1.221;-2.277;260.620;-227.173;53.650
-0.317;-1.642;-1.787;287.781;-216.431;38.452
